# oracle_digest=982a3e351927cef7
x	y	z	found	material	feature_id	body	deposit_system_id	deposit_body_id	nx	ny	nz	intrusion_inside	deposit_admitted	contact_distance_m	permeability	chronology	event_ids
4.5	-7.5	-19.216036211363278	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	1.8573306843897108	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-7.5	-7.2170362113632773	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.6506132067051347	0.41816305211695842	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-7.5	-1.2170362113632773	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.3652746763919144	0.72703578199704633	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-7.5	-1.2150362113632776	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.3647448247870342	0.72700707482327931	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-7.5	5.7839637886367221	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.4243237205546091	0.24099043155001693	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-7.5	-18.282603403124511	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.7921766560515517	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-7.5	-6.2836034031245109	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.6294911365361235	0.68484328420868446	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-7.5	-0.28360340312451038	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.409852239433957	0.21496065984011775	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-7.5	-0.28160340312451038	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.409401945219221	0.21482791316140246	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-7.5	6.7173965968754894	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.5521397833860808	0.31149053469980753	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-7.5	-18.238798901092995	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.7145391996242436	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-7.5	-6.2397989010929971	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.3242968505156831	0.19394396167663841	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-7.5	-0.23979890109299651	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	3.9992857447591299	0.28430848099179062	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-7.5	-0.23779890109299651	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	3.9989804800709705	0.28446551948638099	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-7.5	6.7612010989070033	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	1.8802318025583036	0.74497568091325361	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-7.5	-20.367090053585212	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.68551590162817699	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-7.5	-8.3680900535852132	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.558539064217197	0.19692521060792678	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-7.5	-2.3680900535852132	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.0040790504591852	0.66761693496186558	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-7.5	-2.3660900535852134	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.0038222691271823	0.6677479824557685	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-7.5	4.6329099464147863	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.70735837818219516	0.56389592218609086	40|50	9d23c7a91b4e4011|a4826d11c77f5022
20.5	-7.5	-20.918692862363358	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	1.7557771779928693	0	-	-
20.5	-7.5	-8.9196928623633571	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.53958505686986002	0.69199917143860945	40|50	9d23c7a91b4e4011|a4826d11c77f5022
20.5	-7.5	-2.9196928623633562	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.38564283962028534	-0.2601193797831805	0.88522172844480973	0	0	0.16292257706150504	0.67631542836062553	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
20.5	-7.5	-2.9176928623633565	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.38564283962028534	-0.2601193797831805	0.88522172844480973	0	0	0.16326236811820904	0.67617420786290527	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
20.5	-7.5	4.0813071376366441	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.38564283962028534	-0.2601193797831805	0.88522172844480973	0	0	1.5407220007973177	0.18106519425770498	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
24.5	-7.5	-19.928203000816985	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	3.9098357998833411	0	-	-
24.5	-7.5	-7.929203000816984	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	1.7484751431772607	0	-	-
24.5	-7.5	-1.9292030008169836	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.29952044983180659	-0.20202909438002831	0.93245468799107756	0	0	2.4157406342988983	0.21216180691926606	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
24.5	-7.5	-1.9272030008169838	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.29952044983180659	-0.20202909438002831	0.93245468799107756	0	0	2.4161081497091637	0.21214905930665151	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
24.5	-7.5	5.0717969991830163	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.29952044983180659	-0.20202909438002831	0.93245468799107756	0	0	3.9562394897366513	0.63873042323840967	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
28.5	-7.5	-19.059469036498449	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	6.0589711070555383	0	-	-
28.5	-7.5	-7.0604690364984499	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	4.0820686312374832	0	-	-
28.5	-7.5	-1.060469036498449	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.18678716641471391	-0.12598953458358819	0.97428804346464848	0	0	4.5420332293918637	0.70947776581023092	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
28.5	-7.5	-1.0584690364984493	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.18678716641471391	-0.12598953458358819	0.97428804346464848	0	0	4.5423602475541944	0.70963639417924451	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
28.5	-7.5	5.9405309635015513	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.18678716641471391	-0.12598953458358819	0.97428804346464848	0	0	6.1061087667393377	0.74409194047946237	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
32.5	-7.5	-18.508643538055406	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	8.1111703625850975	0	-	-
32.5	-7.5	-6.509643538055407	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	6.4977605897325699	0	-	-
32.5	-7.5	-0.50964353805540707	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.053110862676445075	-0.035823729212110765	0.99794583855593144	0	0	6.7087290678613556	0.78374251390969341	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
32.5	-7.5	-0.50764353805540707	1	sandstone	297c2b965514fad7	F15	0000000000000000	0000000000000000	-0.053110862676445075	-0.035823729212110765	0.99794583855593144	0	0	6.7089694356356349	0.78359531394438364	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
32.5	-7.5	6.4913564619445925	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.053110862676445075	-0.035823729212110765	0.99794583855593144	0	0	8.1242222843008136	0.29925101993466152	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-31.5	-3.5	-19.344618909515905	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	0.1679249660483994	0.11326681979012075	0.97927107243718592	0	0	13.863594364562779	0.96693527519909783	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-31.5	-3.5	-7.3456189095159052	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	0.1679249660483994	0.11326681979012075	0.97927107243718592	0	0	13.114788063129149	0.36971593482939025	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-31.5	-3.5	-1.3456189095159048	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.1679249660483994	0.11326681979012075	0.97927107243718592	0	0	13.328950288147887	0.81988018187170164	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-31.5	-3.5	-1.343618909515905	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.1679249660483994	0.11326681979012075	0.97927107243718592	0	0	13.329052188454403	0.820033224944271	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-31.5	-3.5	5.6553810904840951	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	0.1679249660483994	0.11326681979012075	0.97927107243718592	0	0	13.887021255368456	0.82166262857344519	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-27.5	-3.5	-19.23467345927202	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	0.032167900756165269	0.021697523028975409	0.99924693827669464	0	0	11.180501847892536	0.51147739987368201	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-27.5	-3.5	-7.2356734592720207	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	0.032167900756165269	0.021697523028975409	0.99924693827669464	0	0	10.062406074903286	0.83357281428853625	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-27.5	-3.5	-1.23567345927202	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.032167900756165269	0.021697523028975409	0.99924693827669464	0	0	10.495238020538769	0.82250618571958234	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-27.5	-3.5	-1.2336734592720202	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.032167900756165269	0.021697523028975409	0.99924693827669464	0	0	10.49543561323738	0.82236605663411633	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-27.5	-3.5	5.7653265407279797	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	0.032167900756165269	0.021697523028975409	0.99924693827669464	0	0	11.323747875502518	0.32553135956360058	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-23.5	-3.5	-18.9454893192055	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.10768570053614282	-0.072634922153771403	0.99152809238253847	0	0	8.555200789477432	0.36891706330550678	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-23.5	-3.5	-6.9464893192054991	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.10768570053614282	-0.072634922153771403	0.99152809238253847	0	0	7.0336045876194966	0.72533326496407269	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-23.5	-3.5	-0.94648931920549895	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.10768570053614282	-0.072634922153771403	0.99152809238253847	0	0	7.6196390254496267	0.29194651428741175	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-23.5	-3.5	-0.94448931920549895	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.10768570053614282	-0.072634922153771403	0.99152809238253847	0	0	7.6199431671438589	0.2918961202365159	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-23.5	-3.5	6.0545106807945013	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	-0.10768570053614282	-0.072634922153771403	0.99152809238253847	0	0	8.8949723181612708	0.64350614714153098	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-19.5	-3.5	-18.507388703969486	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.23434414165464817	-0.1580671194181883	0.95921718553776048	0	0	6.0378549003909852	0.83721735100569195	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-19.5	-3.5	-6.5083887039694863	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.23434414165464817	-0.1580671194181883	0.95921718553776048	0	0	4.2991287307807893	0.2366411454804011	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-19.5	-3.5	-0.50838870396948599	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.23434414165464817	-0.1580671194181883	0.95921718553776048	0	0	4.8979262085928887	0.59349623687223396	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-19.5	-3.5	-0.50638870396948599	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.23434414165464817	-0.1580671194181883	0.95921718553776048	0	0	4.8982985920018258	0.59367395921921151	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-19.5	-3.5	6.492611296030514	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	-0.23434414165464817	-0.1580671194181883	0.95921718553776048	0	0	6.6143503857108774	0.80044154081197305	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-15.5	-3.5	-18.283508116391396	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.33676886822555313	-0.22715346982552048	0.91377679470443252	0	0	3.69317831361277	0.50012082409259739	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-15.5	-3.5	-6.2845081163913958	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.33676886822555313	-0.22715346982552048	0.91377679470443252	0	0	1.98910132204668	0.61419063338038571	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-15.5	-3.5	-0.28450811639139562	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.33676886822555313	-0.22715346982552048	0.91377679470443252	0	0	2.4049912559939606	0.77400708678140751	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-15.5	-3.5	-0.28250811639139561	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.33676886822555313	-0.22715346982552048	0.91377679470443252	0	0	2.4053439467704143	0.77391676684168331	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-15.5	-3.5	6.7164918836086045	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	-0.33676886822555313	-0.22715346982552048	0.91377679470443252	0	0	4.3311685175120527	0.24751312720480886	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-11.5	-3.5	-18.121164686561237	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.41246537333498534	-0.27821140721703874	0.86745070678047542	0	0	1.3767453486676204	0.1834358237041262	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-11.5	-3.5	-6.122164686561236	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.038891902747314799	0.70636378387086651	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-11.5	-3.5	-0.1221646865612358	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.41246537333498534	-0.27821140721703874	0.86745070678047542	0	0	0.18125965703040903	0.23251563737691416	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-11.5	-3.5	-0.1201646865612358	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.41246537333498534	-0.27821140721703874	0.86745070678047542	0	0	0.18153227252134796	0.23240143566555099	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-11.5	-3.5	6.8788353134387643	1	shale	29869896551e0893	F20	0000000000000000	0000000000000000	-0.41246537333498534	-0.27821140721703874	0.86745070678047542	0	0	2.023942368474585	0.40152192919065799	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-7.5	-3.5	-18.023838682494628	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.99338932960824222	0.64907194499112875	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-7.5	-3.5	-6.0248386824946287	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.1755702889359125	0.17745954907004827	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-7.5	-3.5	-0.024838682494628173	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	1.8970049029564431	0.33982834495989034	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-7.5	-3.5	-0.022838682494628171	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	1.8967740897885119	0.33999719559537595	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-7.5	-3.5	6.9761613175053716	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	0.24014160575491372	0.75462013278760087	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-3.5	-3.5	-20.057975895246081	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.4032525506971263	0.71139847416187219	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-3.5	-3.5	-8.0589758952460819	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.9766767640363891	0.20724820998663915	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-3.5	-3.5	-2.0589758952460819	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.3450421690372183	0.68000376074662738	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-3.5	-3.5	-2.0569758952460822	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.3447432538736761	0.68010990433476259	40|50	9d23c7a91b4e4011|a4826d11c77f5022
-3.5	-3.5	4.9420241047539175	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.8795324335613093	0.48298231445782647	40|50	9d23c7a91b4e4011|a4826d11c77f5022
0.5	-3.5	-19.577526233252257	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.214646051829992	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
0.5	-3.5	-7.5785262332522594	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	8.6249998686939922	0.71275657558098149	40|50	9d23c7a91b4e4011|a4826d11c77f5022
0.5	-3.5	-1.5785262332522589	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	6.7917544828333698	0.47829833342204087	40|50	9d23c7a91b4e4011|a4826d11c77f5022
0.5	-3.5	-1.5765262332522592	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	6.7910062343497639	0.47812153402733576	40|50	9d23c7a91b4e4011|a4826d11c77f5022
0.5	-3.5	5.422473766747741	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.1560190505567842	0.12356559847558067	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-3.5	-17.973657678591152	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	6.0330501253875344	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-3.5	-5.9746576785911536	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	13	0.29516092862218501	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-3.5	0.025342321408846291	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	8.0262108982552807	0.16469531039222488	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-3.5	0.027342321408846293	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	8.024829663658279	0.1647955496564345	40|50	9d23c7a91b4e4011|a4826d11c77f5022
4.5	-3.5	7.0263423214088458	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	3.9370388310184299	0.69109002344543824	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-3.5	-17.950368381288481	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	5.4799987832353478	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-3.5	-5.9513683812884821	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	13	0.20133726297357635	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-3.5	0.048631618711517777	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	8.2389145351548532	0.67489609496621206	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-3.5	0.050631618711517778	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	8.2374166958833968	0.67500682449869787	40|50	9d23c7a91b4e4011|a4826d11c77f5022
8.5	-3.5	7.0496316187115173	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	3.5308784511183786	0.49359419504935254	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-3.5	-18.061475590928616	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.0072763614137221	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-3.5	-6.0624755909286181	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	7.6271127457408188	0.71123377535574817	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-3.5	-0.0624755909286175	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	6.4936372254326677	0.56485536792051227	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-3.5	-0.060475590928617498	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	6.4927817978931417	0.56468882966509559	40|50	9d23c7a91b4e4011|a4826d11c77f5022
12.5	-3.5	6.9385244090713822	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.6876109235765662	0.13874316670856041	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-3.5	-20.800133167866839	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	1.5221225590328402	0	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-3.5	-8.8011331678668405	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	3.9658001700081322	0.74149654118069896	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-3.5	-2.8011331678668405	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.248273751877095	0.27452257395540652	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-3.5	-2.7991331678668407	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	4.248155100996291	0.27438497539499673	40|50	9d23c7a91b4e4011|a4826d11c77f5022
16.5	-3.5	4.1998668321331589	1	granite	71a9c48e3052b117	G01_PLUTON	0000000000000000	0000000000000000	0.70399999999999996	0.20100000000000001	0.68100000000000005	1	0	2.6237332092453776	0.34977984632915726	40|50	9d23c7a91b4e4011|a4826d11c77f5022
20.5	-3.5	-20.1616260252753	0	-	0000000000000000	-	0000000000000000	0000000000000000	0	0	0	0	0	0.11721705984795827	0	-	-
