sample,region,movement_input,action_or_upload,frame_ms,walk_cpu_ms,upload_cpu_ms
1209,creek,1,0,0.010000,2.000000,0.000000
1210,creek,1,0,0.010000,2.000000,0.000000
1211,creek,1,0,0.010000,2.000000,0.000000
1212,creek,1,0,0.010000,2.000000,0.000000
1213,creek,1,0,0.010000,2.000000,0.000000
1214,creek,1,0,0.010000,2.000000,0.000000
1215,creek,1,0,0.010000,2.000000,0.000000
1216,creek,1,0,0.010000,2.000000,0.000000
1217,creek,1,0,0.010000,2.000000,0.000000
1218,creek,1,0,0.010000,2.000000,0.000000
1219,creek,1,0,0.010000,2.000000,0.000000
1220,creek,1,0,0.010000,2.000000,0.000000
1221,creek,1,0,0.010000,2.000000,0.000000
1222,creek,1,0,0.010000,2.000000,0.000000
1223,creek,1,0,0.010000,2.000000,0.000000
1224,creek,1,0,0.010000,2.000000,0.000000
1225,creek,1,0,0.010000,2.000000,0.000000
1226,creek,1,0,0.010000,2.000000,0.000000
1227,creek,1,0,0.010000,2.000000,0.000000
1228,creek,1,0,0.010000,2.000000,0.000000
1229,creek,1,0,0.010000,2.000000,0.000000
1230,creek,1,0,0.010000,2.000000,0.000000
1231,creek,1,0,0.010000,2.000000,0.000000
1232,creek,1,0,0.010000,2.000000,0.000000
1233,creek,1,0,0.010000,2.000000,0.000000
1234,creek,1,0,0.010000,2.000000,0.000000
1235,creek,1,0,0.010000,2.000000,0.000000
1236,creek,1,0,0.010000,2.000000,0.000000
1237,creek,1,0,0.010000,2.000000,0.000000
1238,creek,1,0,0.010000,2.000000,0.000000
1239,creek,1,0,0.010000,2.000000,0.000000
1240,creek,1,0,0.010000,2.000000,0.000000
1241,creek,1,0,0.010000,2.000000,0.000000
1242,creek,1,0,0.010000,2.000000,0.000000
1243,creek,1,0,0.010000,2.000000,0.000000
1244,creek,1,0,0.010000,2.000000,0.000000
1245,creek,1,0,0.010000,2.000000,0.000000
1246,creek,1,0,0.010000,2.000000,0.000000
1247,creek,1,0,0.010000,2.000000,0.000000
1248,creek,1,0,0.010000,2.000000,0.000000
1249,creek,1,0,0.010000,2.000000,0.000000
1250,creek,1,0,0.010000,2.000000,0.000000
1251,creek,1,0,0.010000,2.000000,0.000000
1252,creek,1,0,0.010000,2.000000,0.000000
1253,creek,1,0,0.010000,2.000000,0.000000
1254,creek,1,0,0.010000,2.000000,0.000000
1255,creek,1,0,0.010000,2.000000,0.000000
1256,creek,1,0,0.010000,2.000000,0.000000
1257,creek,1,0,0.010000,2.000000,0.000000
1258,creek,1,0,0.010000,2.000000,0.000000
1259,creek,1,0,0.010000,2.000000,0.000000
1260,creek,1,0,0.010000,2.000000,0.000000
1261,creek,1,0,0.010000,2.000000,0.000000
1262,creek,1,0,0.010000,2.000000,0.000000
1263,creek,1,0,0.010000,2.000000,0.000000
1264,creek,1,0,0.010000,2.000000,0.000000
1265,creek,1,0,0.010000,2.000000,0.000000
1266,creek,1,0,0.010000,2.000000,0.000000
1267,creek,1,0,0.010000,2.000000,0.000000
1268,creek,1,0,0.010000,2.000000,0.000000
1269,creek,1,0,0.010000,2.000000,0.000000
1270,creek,1,0,0.010000,2.000000,0.000000
1271,creek,1,0,0.010000,2.000000,0.000000
1272,creek,1,0,0.010000,2.000000,0.000000
1273,creek,1,0,0.010000,2.000000,0.000000
1274,creek,1,0,0.010000,2.000000,0.000000
1275,creek,1,0,0.010000,2.000000,0.000000
1276,creek,1,0,0.010000,2.000000,0.000000
1277,creek,1,0,0.010000,2.000000,0.000000
1278,creek,1,0,0.010000,2.000000,0.000000
1279,creek,1,0,0.010000,2.000000,0.000000
1280,creek,1,0,0.010000,2.000000,0.000000
1281,creek,1,0,0.010000,2.000000,0.000000
1282,creek,1,0,0.010000,2.000000,0.000000
1283,creek,1,0,0.010000,2.000000,0.000000
1284,creek,1,0,0.010000,2.000000,0.000000
1285,creek,1,0,0.010000,2.000000,0.000000
1286,creek,1,0,0.010000,2.000000,0.000000
1287,creek,1,0,0.010000,2.000000,0.000000
1288,creek,1,0,0.010000,2.000000,0.000000
1289,creek,1,0,0.010000,2.000000,0.000000
1290,creek,1,0,0.010000,2.000000,0.000000
1291,creek,1,0,0.010000,2.000000,0.000000
1292,creek,1,0,0.010000,2.000000,0.000000
1293,creek,1,0,0.010000,2.000000,0.000000
1294,creek,1,0,0.010000,2.000000,0.000000
1295,creek,1,0,0.010000,2.000000,0.000000
1296,creek,1,0,0.010000,2.000000,0.000000
1297,creek,1,0,0.010000,2.000000,0.000000
1298,creek,1,0,0.010000,2.000000,0.000000
1299,creek,1,0,0.010000,2.000000,0.000000
1300,creek,1,0,0.010000,2.000000,0.000000
1301,creek,1,0,0.010000,2.000000,0.000000
1302,creek,1,0,0.010000,2.000000,0.000000
1303,creek,1,0,0.010000,2.000000,0.000000
1304,creek,1,0,0.010000,2.000000,0.000000
1305,creek,1,0,0.010000,2.000000,0.000000
1306,creek,1,0,0.010000,2.000000,0.000000
1307,creek,1,0,0.010000,2.000000,0.000000
1308,creek,1,0,0.010000,2.000000,0.000000
1309,creek,1,0,0.010000,2.000000,0.000000
1310,creek,1,0,0.010000,2.000000,0.000000
1311,creek,1,0,0.010000,2.000000,0.000000
1312,creek,1,0,0.010000,2.000000,0.000000
1313,creek,1,0,0.010000,2.000000,0.000000
1314,creek,1,0,0.010000,2.000000,0.000000
1315,creek,1,0,0.010000,2.000000,0.000000
1316,creek,1,0,0.010000,2.000000,0.000000
1317,creek,1,0,0.010000,2.000000,0.000000
1318,creek,1,0,0.010000,2.000000,0.000000
1319,creek,1,0,0.010000,2.000000,0.000000
1320,creek,1,0,0.010000,2.000000,0.000000
1321,creek,1,0,0.010000,2.000000,0.000000
1322,creek,1,0,0.010000,2.000000,0.000000
1323,creek,1,0,0.010000,2.000000,0.000000
1324,creek,1,0,0.010000,2.000000,0.000000
1325,creek,1,0,0.010000,2.000000,0.000000
1326,creek,1,0,0.010000,2.000000,0.000000
1327,creek,1,0,0.010000,2.000000,0.000000
1328,creek,1,0,0.010000,2.000000,0.000000
1329,creek,1,0,0.010000,2.000000,0.000000
1330,creek,1,0,0.010000,2.000000,0.000000
1331,creek,1,0,0.010000,2.000000,0.000000
1332,creek,1,0,0.010000,2.000000,0.000000
1333,creek,1,0,0.010000,2.000000,0.000000
1334,creek,1,0,0.010000,2.000000,0.000000
1335,creek,1,0,0.010000,2.000000,0.000000
1336,creek,1,0,0.010000,2.000000,0.000000
1337,creek,1,0,0.010000,2.000000,0.000000
1338,creek,1,0,0.010000,2.000000,0.000000
1339,creek,1,0,0.010000,2.000000,0.000000
1340,creek,1,0,0.010000,2.000000,0.000000
1341,creek,1,0,0.010000,2.000000,0.000000
1342,creek,1,0,0.010000,2.000000,0.000000
1343,creek,1,0,0.010000,2.000000,0.000000
1344,creek,1,0,0.010000,2.000000,0.000000
1345,creek,1,0,0.010000,2.000000,0.000000
1346,creek,1,0,0.010000,2.000000,0.000000
1347,creek,1,0,0.010000,2.000000,0.000000
1348,creek,1,0,0.010000,2.000000,0.000000
1349,creek,1,0,0.010000,2.000000,0.000000
1350,creek,1,0,0.010000,2.000000,0.000000
1351,creek,1,0,0.010000,2.000000,0.000000
1352,creek,1,0,0.010000,2.000000,0.000000
1353,creek,1,0,0.010000,2.000000,0.000000
1354,creek,1,0,0.010000,2.000000,0.000000
1355,creek,1,0,0.010000,2.000000,0.000000
1356,creek,1,0,0.010000,2.000000,0.000000
1357,creek,1,0,0.010000,2.000000,0.000000
1358,creek,1,0,0.010000,2.000000,0.000000
1359,creek,1,0,0.010000,2.000000,0.000000
1360,creek,1,0,0.010000,2.000000,0.000000
1361,creek,1,0,0.010000,2.000000,0.000000
1362,creek,1,0,0.010000,2.000000,0.000000
1363,creek,1,0,0.010000,2.000000,0.000000
1364,creek,1,0,0.010000,2.000000,0.000000
1365,creek,1,0,0.010000,2.000000,0.000000
1366,creek,1,0,0.010000,2.000000,0.000000
1367,creek,1,0,0.010000,2.000000,0.000000
1368,creek,1,0,0.010000,2.000000,0.000000
1369,creek,1,0,0.010000,2.000000,0.000000
1370,creek,1,0,0.010000,2.000000,0.000000
1371,creek,1,0,0.010000,2.000000,0.000000
1372,creek,1,0,0.010000,2.000000,0.000000
1373,creek,1,0,0.010000,2.000000,0.000000
1374,creek,1,0,0.010000,2.000000,0.000000
1375,creek,1,0,0.010000,2.000000,0.000000
1376,creek,1,0,0.010000,2.000000,0.000000
1377,creek,1,0,0.010000,2.000000,0.000000
1378,creek,1,0,0.010000,2.000000,0.000000
1379,creek,1,0,0.010000,2.000000,0.000000
1380,creek,1,0,0.010000,2.000000,0.000000
1381,creek,1,0,0.010000,2.000000,0.000000
1382,creek,1,0,0.010000,2.000000,0.000000
1383,creek,1,0,0.010000,2.000000,0.000000
1384,creek,1,0,0.010000,2.000000,0.000000
1385,creek,1,0,0.010000,2.000000,0.000000
1386,creek,1,0,0.010000,2.000000,0.000000
1387,creek,1,0,0.010000,2.000000,0.000000
1388,creek,1,0,0.010000,2.000000,0.000000
1389,creek,1,0,0.010000,2.000000,0.000000
1390,creek,1,0,0.010000,2.000000,0.000000
1391,creek,1,0,0.010000,2.000000,0.000000
1392,creek,1,0,0.010000,2.000000,0.000000
1393,creek,1,0,0.010000,2.000000,0.000000
1394,creek,1,0,0.010000,2.000000,0.000000
1395,creek,1,0,0.010000,2.000000,0.000000
1396,creek,1,0,0.010000,2.000000,0.000000
1397,creek,1,0,0.010000,2.000000,0.000000
1398,creek,1,0,0.010000,2.000000,0.000000
1399,creek,1,0,0.010000,2.000000,0.000000
1400,creek,1,0,0.010000,2.000000,0.000000
1401,creek,1,0,0.010000,2.000000,0.000000
1402,creek,1,0,0.010000,2.000000,0.000000
1403,creek,1,0,0.010000,2.000000,0.000000
1404,creek,1,0,0.010000,2.000000,0.000000
1405,creek,1,0,0.010000,2.000000,0.000000
1406,creek,1,0,0.010000,2.000000,0.000000
1407,creek,1,0,0.010000,2.000000,0.000000
1408,creek,1,0,0.010000,2.000000,0.000000
1409,creek,1,0,0.010000,2.000000,0.000000
1410,creek,1,0,0.010000,2.000000,0.000000
1411,creek,1,0,0.010000,2.000000,0.000000
1412,creek,1,0,0.010000,2.000000,0.000000
1413,creek,1,0,0.010000,2.000000,0.000000
1414,creek,1,0,0.010000,2.000000,0.000000
1415,creek,1,0,0.010000,2.000000,0.000000
1416,creek,1,0,0.010000,2.000000,0.000000
1417,creek,1,0,0.010000,2.000000,0.000000
1418,creek,1,0,0.010000,2.000000,0.000000
1419,creek,1,0,0.010000,2.000000,0.000000
1420,creek,1,0,0.010000,2.000000,0.000000
1421,creek,1,0,0.010000,2.000000,0.000000
1422,creek,1,0,0.010000,2.000000,0.000000
1423,creek,1,0,0.010000,2.000000,0.000000
1424,creek,1,0,0.010000,2.000000,0.000000
1425,creek,1,0,0.010000,2.000000,0.000000
1426,creek,1,0,0.010000,2.000000,0.000000
1427,creek,1,0,0.010000,2.000000,0.000000
1428,creek,1,0,0.010000,2.000000,0.000000
1429,creek,1,0,0.010000,2.000000,0.000000
1430,creek,1,0,0.010000,2.000000,0.000000
1431,creek,1,0,0.010000,2.000000,0.000000
1432,creek,1,0,0.010000,2.000000,0.000000
1433,creek,1,0,0.010000,2.000000,0.000000
1434,creek,1,0,0.010000,2.000000,0.000000
1435,creek,1,0,0.010000,2.000000,0.000000
1436,creek,1,0,0.010000,2.000000,0.000000
1437,creek,1,0,0.010000,2.000000,0.000000
1438,creek,1,0,0.010000,2.000000,0.000000
1439,creek,1,0,0.010000,2.000000,0.000000
1440,creek,1,0,0.010000,2.000000,0.000000
1441,creek,1,0,0.010000,2.000000,0.000000
1442,creek,1,0,0.010000,2.000000,0.000000
1443,creek,1,0,0.010000,2.000000,0.000000
1444,creek,1,0,0.010000,2.000000,0.000000
1445,creek,1,0,0.010000,2.000000,0.000000
1446,creek,1,0,0.010000,2.000000,0.000000
1447,creek,1,0,0.010000,2.000000,0.000000
1448,creek,1,0,0.010000,2.000000,0.000000
1449,creek,1,0,0.010000,2.000000,0.000000
1450,creek,1,0,0.010000,2.000000,0.000000
1451,creek,1,0,0.010000,2.000000,0.000000
1452,creek,1,0,0.010000,2.000000,0.000000
1453,creek,1,0,0.010000,2.000000,0.000000
1454,creek,1,0,0.010000,2.000000,0.000000
1455,creek,1,0,0.010000,2.000000,0.000000
1456,creek,1,0,0.010000,2.000000,0.000000
1457,creek,1,0,0.010000,2.000000,0.000000
1458,creek,1,0,0.010000,2.000000,0.000000
1459,creek,1,0,0.010000,2.000000,0.000000
1460,creek,1,0,0.010000,2.000000,0.000000
1461,creek,1,0,0.010000,2.000000,0.000000
1462,creek,1,0,0.010000,2.000000,0.000000
1463,creek,1,0,0.010000,2.000000,0.000000
1464,creek,1,0,0.010000,2.000000,0.000000
1465,creek,1,0,0.010000,2.000000,0.000000
1466,creek,1,0,0.010000,2.000000,0.000000
1467,creek,1,0,0.010000,2.000000,0.000000
1468,creek,1,0,0.010000,2.000000,0.000000
1469,creek,1,0,0.010000,2.000000,0.000000
1470,creek,1,0,0.010000,2.000000,0.000000
1471,creek,1,0,0.010000,2.000000,0.000000
1472,creek,1,0,0.010000,2.000000,0.000000
1473,creek,1,0,0.010000,2.000000,0.000000
1474,creek,1,0,0.010000,2.000000,0.000000
1475,creek,1,0,0.010000,2.000000,0.000000
1476,creek,1,0,0.010000,2.000000,0.000000
1477,creek,1,0,0.010000,2.000000,0.000000
1478,creek,1,0,0.010000,2.000000,0.000000
1479,creek,1,0,0.010000,2.000000,0.000000
1480,creek,1,0,0.010000,2.000000,0.000000
1481,creek,1,0,0.010000,2.000000,0.000000
1482,creek,1,0,0.010000,2.000000,0.000000
1483,creek,1,0,0.010000,2.000000,0.000000
1484,creek,1,0,0.010000,2.000000,0.000000
1485,creek,1,0,0.010000,2.000000,0.000000
1486,creek,1,0,0.010000,2.000000,0.000000
1487,creek,1,0,0.010000,2.000000,0.000000
1488,creek,1,0,0.010000,2.000000,0.000000
1489,creek,1,0,0.010000,2.000000,0.000000
1490,creek,1,0,0.010000,2.000000,0.000000
1491,creek,1,0,0.010000,2.000000,0.000000
1492,creek,1,0,0.010000,2.000000,0.000000
1493,creek,1,0,0.010000,2.000000,0.000000
1494,creek,1,0,0.010000,2.000000,0.000000
1495,creek,1,0,0.010000,2.000000,0.000000
1496,creek,1,0,0.010000,2.000000,0.000000
1497,creek,1,0,0.010000,2.000000,0.000000
1498,creek,1,0,0.010000,2.000000,0.000000
1499,creek,1,0,0.010000,2.000000,0.000000
1500,creek,1,0,0.010000,2.000000,0.000000
1501,creek,1,0,0.010000,2.000000,0.000000
1502,creek,1,0,0.010000,2.000000,0.000000
1503,creek,1,0,0.010000,2.000000,0.000000
1504,creek,1,0,0.010000,2.000000,0.000000
1505,creek,1,0,0.010000,2.000000,0.000000
1506,creek,1,0,0.010000,2.000000,0.000000
1507,creek,1,0,0.010000,2.000000,0.000000
1508,creek,1,0,0.010000,2.000000,0.000000
1509,creek,1,0,0.010000,2.000000,0.000000
1510,creek,1,0,0.010000,2.000000,0.000000
1511,creek,1,0,0.010000,2.000000,0.000000
1512,creek,1,0,0.010000,2.000000,0.000000
1513,creek,1,0,0.010000,2.000000,0.000000
1514,creek,1,0,0.010000,2.000000,0.000000
1515,creek,1,0,0.010000,2.000000,0.000000
1516,creek,1,0,0.010000,2.000000,0.000000
1517,creek,1,0,0.010000,2.000000,0.000000
1518,creek,1,0,0.010000,2.000000,0.000000
1519,creek,1,0,0.010000,2.000000,0.000000
1520,creek,1,0,0.010000,2.000000,0.000000
1521,creek,1,0,0.010000,2.000000,0.000000
1522,creek,1,0,0.010000,2.000000,0.000000
1523,creek,1,0,0.010000,2.000000,0.000000
1524,creek,1,0,0.010000,2.000000,0.000000
1525,creek,1,0,0.010000,2.000000,0.000000
1526,creek,1,0,0.010000,2.000000,0.000000
1527,creek,1,0,0.010000,2.000000,0.000000
1528,creek,1,0,0.010000,2.000000,0.000000
1529,creek,1,0,0.010000,2.000000,0.000000
1530,creek,1,0,0.010000,2.000000,0.000000
1531,creek,1,0,0.010000,2.000000,0.000000
1532,creek,1,0,0.010000,2.000000,0.000000
1533,creek,1,0,0.010000,2.000000,0.000000
1534,creek,1,0,0.010000,2.000000,0.000000
1535,creek,1,0,0.010000,2.000000,0.000000
1536,creek,1,0,0.010000,2.000000,0.000000
1537,creek,1,0,0.010000,2.000000,0.000000
1538,creek,1,0,0.010000,2.000000,0.000000
1539,creek,1,0,0.010000,2.000000,0.000000
1540,creek,1,0,0.010000,2.000000,0.000000
1541,creek,1,0,0.010000,2.000000,0.000000
1542,creek,1,0,0.010000,2.000000,0.000000
1543,creek,1,0,0.010000,2.000000,0.000000
1544,creek,1,0,0.010000,2.000000,0.000000
1545,creek,1,0,0.010000,2.000000,0.000000
1546,creek,1,0,0.010000,2.000000,0.000000
1547,creek,1,0,0.010000,2.000000,0.000000
1548,creek,1,0,0.010000,2.000000,0.000000
1549,creek,1,0,0.010000,2.000000,0.000000
1550,creek,1,0,0.010000,2.000000,0.000000
1551,creek,1,0,0.010000,2.000000,0.000000
1552,creek,1,0,0.010000,2.000000,0.000000
1553,creek,1,0,0.010000,2.000000,0.000000
1554,creek,1,0,0.010000,2.000000,0.000000
1555,creek,1,0,0.010000,2.000000,0.000000
1556,creek,1,0,0.010000,2.000000,0.000000
1557,creek,1,0,0.010000,2.000000,0.000000
1558,creek,1,0,0.010000,2.000000,0.000000
1559,creek,1,0,0.010000,2.000000,0.000000
1560,creek,1,0,0.010000,2.000000,0.000000
1561,creek,1,0,0.010000,2.000000,0.000000
1562,creek,1,0,0.010000,2.000000,0.000000
1563,creek,1,0,0.010000,2.000000,0.000000
1564,creek,1,0,0.010000,2.000000,0.000000
1565,creek,1,0,0.010000,2.000000,0.000000
1566,creek,1,0,0.010000,2.000000,0.000000
1567,creek,1,0,0.010000,2.000000,0.000000
1568,creek,1,0,0.010000,2.000000,0.000000
1569,creek,1,0,0.010000,2.000000,0.000000
1570,creek,1,0,0.010000,2.000000,0.000000
1571,creek,1,0,0.010000,2.000000,0.000000
1572,creek,1,0,0.010000,2.000000,0.000000
1573,creek,1,0,0.010000,2.000000,0.000000
1574,creek,1,0,0.010000,2.000000,0.000000
1575,creek,1,0,0.010000,2.000000,0.000000
1576,creek,1,0,0.010000,2.000000,0.000000
1577,creek,1,0,0.010000,2.000000,0.000000
1578,creek,1,0,0.010000,2.000000,0.000000
1579,creek,1,0,0.010000,2.000000,0.000000
1580,creek,1,0,0.010000,2.000000,0.000000
1581,creek,1,0,0.010000,2.000000,0.000000
1582,creek,1,0,0.010000,2.000000,0.000000
1583,creek,1,0,0.010000,2.000000,0.000000
1584,creek,1,0,0.010000,2.000000,0.000000
1585,creek,1,0,0.010000,2.000000,0.000000
1586,creek,1,0,0.010000,2.000000,0.000000
1587,creek,1,0,0.010000,2.000000,0.000000
1588,creek,1,0,0.010000,2.000000,0.000000
1589,creek,1,0,0.010000,2.000000,0.000000
1590,creek,1,0,0.010000,2.000000,0.000000
1591,creek,1,0,0.010000,2.000000,0.000000
1592,creek,1,0,0.010000,2.000000,0.000000
1593,creek,1,0,0.010000,2.000000,0.000000
1594,creek,1,0,0.010000,2.000000,0.000000
1595,creek,1,0,0.010000,2.000000,0.000000
1596,creek,1,0,0.010000,2.000000,0.000000
1597,creek,1,0,0.010000,2.000000,0.000000
1598,creek,1,0,0.010000,2.000000,0.000000
1599,creek,1,0,0.010000,2.000000,0.000000
1600,creek,1,0,0.010000,2.000000,0.000000
1601,creek,1,0,0.010000,2.000000,0.000000
1602,creek,1,0,0.010000,2.000000,0.000000
1603,creek,1,0,0.010000,2.000000,0.000000
1604,creek,1,0,0.010000,2.000000,0.000000
1605,creek,1,0,0.010000,2.000000,0.000000
1606,creek,1,0,0.010000,2.000000,0.000000
1607,creek,1,0,0.010000,2.000000,0.000000
1608,creek,1,0,0.010000,2.000000,0.000000
1609,creek,1,0,0.010000,2.000000,0.000000
1610,creek,1,0,0.010000,2.000000,0.000000
1611,creek,1,0,0.010000,2.000000,0.000000
1612,creek,1,0,0.010000,2.000000,0.000000
1613,creek,1,0,0.010000,2.000000,0.000000
1614,creek,1,0,0.010000,2.000000,0.000000
1615,creek,1,0,0.010000,2.000000,0.000000
1616,creek,1,0,0.010000,2.000000,0.000000
1617,creek,1,0,0.010000,2.000000,0.000000
1618,creek,1,0,0.010000,2.000000,0.000000
1619,creek,1,0,0.010000,2.000000,0.000000
1620,creek,1,0,0.010000,2.000000,0.000000
1621,creek,1,0,0.010000,2.000000,0.000000
1622,creek,1,0,0.010000,2.000000,0.000000
1623,creek,1,0,0.010000,2.000000,0.000000
1624,creek,1,0,0.010000,2.000000,0.000000
1625,creek,1,0,0.010000,2.000000,0.000000
1626,creek,1,0,0.010000,2.000000,0.000000
1627,creek,1,0,0.010000,2.000000,0.000000
1628,creek,1,0,0.010000,2.000000,0.000000
1629,creek,1,0,0.010000,2.000000,0.000000
1630,creek,1,0,0.010000,2.000000,0.000000
1631,creek,1,0,0.010000,2.000000,0.000000
1632,creek,1,0,0.010000,2.000000,0.000000
1633,creek,1,0,0.010000,2.000000,0.000000
1634,creek,1,0,0.010000,2.000000,0.000000
1635,creek,1,0,0.010000,2.000000,0.000000
1636,creek,1,0,0.010000,2.000000,0.000000
1637,creek,1,0,0.010000,2.000000,0.000000
1638,creek,1,0,0.010000,2.000000,0.000000
1639,creek,1,0,0.010000,2.000000,0.000000
1640,creek,1,0,0.010000,2.000000,0.000000
1641,creek,1,0,0.010000,2.000000,0.000000
1642,creek,1,0,0.010000,2.000000,0.000000
1643,creek,1,0,0.010000,2.000000,0.000000
1644,creek,1,0,0.010000,2.000000,0.000000
1645,creek,1,0,0.010000,2.000000,0.000000
1646,creek,1,0,0.010000,2.000000,0.000000
1647,creek,1,0,0.010000,2.000000,0.000000
1648,creek,1,0,0.010000,2.000000,0.000000
1649,creek,1,0,0.010000,2.000000,0.000000
1650,creek,1,0,0.010000,2.000000,0.000000
1651,creek,1,0,0.010000,2.000000,0.000000
1652,creek,1,0,0.010000,2.000000,0.000000
1653,creek,1,0,0.010000,2.000000,0.000000
1654,creek,1,0,0.010000,2.000000,0.000000
1655,creek,1,0,0.010000,2.000000,0.000000
1656,creek,1,0,0.010000,2.000000,0.000000
1657,creek,1,0,0.010000,2.000000,0.000000
1658,creek,1,0,0.010000,2.000000,0.000000
1659,creek,1,0,0.010000,2.000000,0.000000
1660,creek,1,0,0.010000,2.000000,0.000000
1661,creek,1,0,0.010000,2.000000,0.000000
1662,creek,1,0,0.010000,2.000000,0.000000
1663,creek,1,0,0.010000,2.000000,0.000000
1664,creek,1,0,0.010000,2.000000,0.000000
1665,creek,1,0,0.010000,2.000000,0.000000
1666,creek,1,0,0.010000,2.000000,0.000000
1667,creek,1,0,0.010000,2.000000,0.000000
1668,creek,1,0,0.010000,2.000000,0.000000
1669,creek,1,0,0.010000,2.000000,0.000000
1670,creek,1,0,0.010000,2.000000,0.000000
1671,creek,1,0,0.010000,2.000000,0.000000
1672,creek,1,0,0.010000,2.000000,0.000000
1673,creek,1,0,0.010000,2.000000,0.000000
1674,creek,1,0,0.010000,2.000000,0.000000
1675,creek,1,0,0.010000,2.000000,0.000000
1676,creek,1,0,0.010000,2.000000,0.000000
1677,creek,1,0,0.010000,2.000000,0.000000
1678,creek,1,0,0.010000,2.000000,0.000000
1679,creek,1,0,0.010000,2.000000,0.000000
1680,creek,1,0,0.010000,2.000000,0.000000
1681,creek,1,0,0.010000,2.000000,0.000000
1682,creek,1,0,0.010000,2.000000,0.000000
1683,creek,1,0,0.010000,2.000000,0.000000
1684,creek,1,0,0.010000,2.000000,0.000000
1685,creek,1,0,0.010000,2.000000,0.000000
1686,creek,1,0,0.010000,2.000000,0.000000
1687,creek,1,0,0.010000,2.000000,0.000000
1688,creek,1,0,0.010000,2.000000,0.000000
1689,creek,1,0,0.010000,2.000000,0.000000
1690,creek,1,0,0.010000,2.000000,0.000000
1691,creek,1,0,0.010000,2.000000,0.000000
1692,creek,1,0,0.010000,2.000000,0.000000
1693,creek,1,0,0.010000,2.000000,0.000000
1694,creek,1,0,0.010000,2.000000,0.000000
1695,creek,1,0,0.010000,2.000000,0.000000
1696,creek,1,0,0.010000,2.000000,0.000000
1697,creek,1,0,0.010000,2.000000,0.000000
1698,creek,1,0,0.010000,2.000000,0.000000
1699,creek,1,0,0.010000,2.000000,0.000000
1700,creek,1,0,0.010000,2.000000,0.000000
1701,creek,1,0,0.010000,2.000000,0.000000
1702,creek,1,0,0.010000,2.000000,0.000000
1703,creek,1,0,0.010000,2.000000,0.000000
1704,creek,1,0,0.010000,2.000000,0.000000
1705,creek,1,0,0.010000,2.000000,0.000000
1706,creek,1,0,0.010000,2.000000,0.000000
1707,creek,1,0,0.010000,2.000000,0.000000
1708,creek,1,0,0.010000,2.000000,0.000000
1709,creek,1,0,0.010000,2.000000,0.000000
1710,creek,1,0,0.010000,2.000000,0.000000
1711,creek,1,0,0.010000,2.000000,0.000000
1712,creek,1,0,0.010000,2.000000,0.000000
1713,creek,1,0,0.010000,2.000000,0.000000
1714,creek,1,0,0.010000,2.000000,0.000000
1715,creek,1,0,0.010000,2.000000,0.000000
1716,creek,1,0,0.010000,2.000000,0.000000
1717,creek,1,0,0.010000,2.000000,0.000000
1718,creek,1,0,0.010000,2.000000,0.000000
1719,creek,1,0,0.010000,2.000000,0.000000
1720,creek,1,0,0.010000,2.000000,0.000000
1721,creek,1,0,0.010000,2.000000,0.000000
1722,creek,1,0,0.010000,2.000000,0.000000
1723,creek,1,0,0.010000,2.000000,0.000000
1724,creek,1,0,0.010000,2.000000,0.000000
1725,creek,1,0,0.010000,2.000000,0.000000
1726,creek,1,0,0.010000,2.000000,0.000000
1727,creek,1,0,0.010000,2.000000,0.000000
1728,creek,1,0,0.010000,2.000000,0.000000
1729,creek,1,0,0.010000,2.000000,0.000000
1730,creek,1,0,0.010000,2.000000,0.000000
1731,creek,1,0,0.010000,2.000000,0.000000
1732,creek,1,0,0.010000,2.000000,0.000000
1733,creek,1,0,0.010000,2.000000,0.000000
1734,creek,1,0,0.010000,2.000000,0.000000
1735,creek,1,0,0.010000,2.000000,0.000000
1736,creek,1,0,0.010000,2.000000,0.000000
1737,creek,1,0,0.010000,2.000000,0.000000
1738,creek,1,0,0.010000,2.000000,0.000000
1739,creek,1,0,0.010000,2.000000,0.000000
1740,creek,1,0,0.010000,2.000000,0.000000
1741,creek,1,0,0.010000,2.000000,0.000000
1742,creek,1,0,0.010000,2.000000,0.000000
1743,creek,1,0,0.010000,2.000000,0.000000
1744,creek,1,0,0.010000,2.000000,0.000000
1745,creek,1,0,0.010000,2.000000,0.000000
1746,creek,1,0,0.010000,2.000000,0.000000
1747,creek,1,0,0.010000,2.000000,0.000000
1748,creek,1,0,0.010000,2.000000,0.000000
1749,creek,1,0,0.010000,2.000000,0.000000
1750,creek,1,0,0.010000,2.000000,0.000000
1751,creek,1,0,0.010000,2.000000,0.000000
1752,creek,1,0,0.010000,2.000000,0.000000
1753,creek,1,0,0.010000,2.000000,0.000000
1754,creek,1,0,0.010000,2.000000,0.000000
1755,creek,1,0,0.010000,2.000000,0.000000
1756,creek,1,0,0.010000,2.000000,0.000000
1757,creek,1,0,0.010000,2.000000,0.000000
1758,creek,1,0,0.010000,2.000000,0.000000
1759,creek,1,0,0.010000,2.000000,0.000000
1760,creek,1,0,0.010000,2.000000,0.000000
1761,creek,1,0,0.010000,2.000000,0.000000
1762,creek,1,0,0.010000,2.000000,0.000000
1763,creek,1,0,0.010000,2.000000,0.000000
1764,creek,1,0,0.010000,2.000000,0.000000
1765,creek,1,0,0.010000,2.000000,0.000000
1766,creek,1,0,0.010000,2.000000,0.000000
